,Date,Rating,Review,Temp,Sentiment
108,2018-08-04,3.0,"$37 Lovely Tasty Prix Fixe lunchI was coming back from lovely spa facial at Caudalie and decided to continue the French theme with lunch.I sat on the outside and ordered the prix fixe lunch of Cesar salad , salmon with asparagus and tarte tatin. Perfect portions, perfect seasoning cooking and presentation. Accompanied with white wine- French Bordeux. Nice selection of wines by the glass. Service attentive.Classic french bistro fare and decor done right.It was an unexpected surprise but will try this place for dinner.",21.855813953488372,0.2846153846153846
109,2018-08-04,4.0,"Came here for restaurant week and it was fantastic! I feel like we've had a lot of lackluster service in other places and it was so refreshing to come to Boucherie and be so well taken care of. My water was always full, and wine constantly kept full as well, and we were always checked on but not in a way that was bothersome. Really great! We had the mussels, steak frites, and mousse and tarte for dessert and everything was delicious. We never felt rushed and had such a lovely evening and great table. Two three course dinners and a great bottle of wine brought our bill to $160 before tip which we thought was perfectly reasonable for our experience. My only reason for knocking one star is I would question how I would rate the food if it was the full price menu (mussels are $23 steak frites are a whopping $42) and the bill would have more than double the price which I would have found excessive for this. I thought the portion sizes and pricing of restaurant week menu were perfect and wish they offered a prix fixe like that all year because we'd be back all the time! Highly recommend!",21.855813953488372,0.36547619047619045
110,2018-08-02,5.0,"Hey hey!! Happy hour is sign right outside. Universal language for welcome and come on in. Sadly weather was so humid and sitting outside was off the table. We were seated at their balcony area inside. The manager Milos was so nice and offered to change our table before I told the waiter there were dripping from their ventilation pipe. 100% professional and great service. The menu is huge comparing to the table. I was a bit overwhelmed and I felt they used 100% of available space on the paper even added one more page for their butcher's menu. You sure will find something you like. Starting with cocktails, price range is similar to 99% of all places and i rate it above average. As their wine menu, the list is long. I saw many wine picked from Napa valley and couple French wine. Appetizer is a bit much.Instead of my usual order, I wanted their foie gra and tartare for our appetizer. Foie gra served with toasted bread and preserved beet is prefect. Please do smell it before eating and you won't regret. Tartare looks awesome and prefect for that Instagram picture. Normally not a fan of raw meat thou. Free bread is a bit hard to eat for me but I think it might be the weather drying but my friend said it's toasted. who knows. Fun part is the entree. Dover sole is sooo delicious. i still remember the lemony taste in my mouth after a day. I would go back for more but I don't want to be in financial trouble of course. Well seasoned and proper herbs, it's a perfect dish to be envy by your dining partner. So much so, she had to switch for my plate of fish. Ending with a plate of cut of the week isn't that bad. Asked for medium rare and it's prefect to my wish. I love how they served with veggie underneath instead of fries. Topped with a few delicious shrimp, I was in heaven. Dessert: I usually skip this part. We had their creme brulee and pistachio ice cream with champagne. That is how you end an anniversary dinner. Creme brulee served with raspberry and pieces of strawberry isn't that sweet which I enjoy a lot. Pistachio with the nutty feel as you bite down is perfectly smooth and creamy.",22.05882352941176,0.21318172568172566
111,2018-07-31,5.0,"Beautiful interior! Happy hour is really nice - good food and good drinks. I came here on a weekday with an old friend and it was not busy at all. Everyone working was sweet, service was quick. Nothing to complain about!",18.268,0.5129629629629631
112,2018-07-31,5.0,"Stumbled upon Boucherie by chance while taking a stroll in West Village. I cannot believe I did not come sooner. The hostess greeted me with a smile and suggested I take a seat at the bar for the happy hour. I was then immediately welcomed by the nicest bartenders, Milian and Serbio and ordered a special rose based cocktail infused with fresh mind and oranges which was absolutely delicious. I absolutely recommend this place, everything from ambience to staff was great about this place. Looking forward to come back soon!",18.268,0.4841269841269842
113,2018-07-31,5.0,"The service here is exquisite, and I wouldn't hesitate to return for Miljan and Sergio's service sooner than I would come for the fantastic drinks and delicious sides. Highly recommended by someone familiar to the West Village and all its offerings.",18.268,0.587
114,2018-07-31,2.0,"I wish I could give a higher rating, but...  I think the space is grand, exactly perfect for a proper brasserie.  The starters and the main courses were certainly OK but nothing to make you burn to return.  Service very good but this is also one of the problems- on a quiet night, there were a lot staff trying to look busy, and they constantly and annoyingly were removing items from our table that were not quite finished, drinks and dishes.  Biggest issue for me were the frites.  When you are promoting yourself as a French restaurant and you offer steak frites, the frites need to be good.  These were horrible frozen entities with a thick coating of I don't know what, no better than what I would expect from a fast food joint or a late-night diner.  If you are a serious restaurant, what does it take to start with real potatoes?  I would only consider returning were I to hear that this was rectified.",18.268,0.0921666666666667
115,2018-07-30,5.0,"Before visiting Boucherie I have heard of the restaurant's Yelp event near last Christmas, which catered many traditional French dishes under the well lit Christmas tree. Glad that we were finally able to visit the restaurant this Sunday. We came around 8pm and was immediately glad that we made a reservation with the general manager Zorica ahead of time because it was fairly full. We chose to sit outside because the weather was nice, and were able to watch the sky color change through the course of our dinner. For appetizers, we had foie gras and steak tartare, both of which were delicious. Foie gras here was made as terrine (instead of seared). On the side were thin layered bread that went with the foie gras while not overbearing the taste. Steak tartare, much to my surprise, was savory despite being nearly raw. Daintily seared on the outside, the mix of red and brown made the dish looked appetizing. Raw quail egg on top also helped balance the could-have-been bare meat. Both appetizers were five stars here.Main course was good as well. We had the rack of lambs and 16 oz NY steak. Unlike American lamb which are cut to individual rack then seared on both sides with sauce, the rack of lamb here were cooked as a whole then cut to individuals. While the taste was more blend than what I am used to, it provided a different type of experience. NY steak came medium rare, exactly as requested. The meat was tender and easy to cut along the texture. Taste had a tint of sweetness at first followed immediately by a warming mix of salt-seared richness. Main course was good, but perhaps because the restaurant was occupied, the dish and the plate itself were slightly cold by the time they arrived. This perhaps would be the one suggestion I would give if any. Finally the dessert was impeccable. We asked for raspberry sorbet because the Yelp photos of multi-colored pink sorbet looked marvelous. Not shocking, the sorbet was fresh, light, and easily melted upon eating. I can't describe the blissful taste well so recommending that anyone who's interested to try it yourself! The dessert was perhaps our favorite part of the meal.Before ending the note, I also want to add that the service was good. The assistant general manager had checked on us before leaving to ask if everything went well, which I can appreciate. Dinner was overall a great experience and I certainly look forward to coming back.",17.746666666666666,0.27072793558642616
116,2018-07-30,4.0,"Came here for a dinner on Monday night. Place had people but still had tables outside. Great outdoor space! The food was solid - mussels, steak frites and chocolate mousse were very good.",17.746666666666666,0.4775
117,2018-07-30,5.0,"As soon as you enter the restaurant,you can already feel the nice French bistro vibe. You are greeted with a warm welcome and the wait is not as long,given that we were there 8pm on Friday night. Service was excellent. Our server came right away and suggested what's good in the menu for that night. He also gave nice wine suggestions to pair with our orders. Change of plates and serving of food was done decently and was not rushed despite a huge crowd. Food was good. I loved their carrot soup while my friend had mussels.  I ordered salmon dish for entree but could use a little more taste. My friend's steak frittes was the better dish for the night. Their serving size was big enough and priced reasonably. Overall,it wasn't that bad.Despite a little glitch with food,i am still giving it 5stars because we enjoyed our stay. I want to come back to try the rest of the dinner menu and their brunch.",17.746666666666666,0.3751133786848073
118,2018-07-29,4.0,"Came here for Sunday Dinner during Restaurant Week. Ambiance was nice--classic French bistro layout with an outdoor area and a prominent bar. Food was delicious and easily 5/5 stars. The strip steak was cooked perfectly to my request (medium rare), well-seasoned, and juicy (wasn't pre-cut). The peppercorn sauce was delightful and complimented the steak very well. Cocktails, although on the pricey side even for NYC ($16), were fantastic. I would highly recommend the Wildflower for gin and absinthe lovers.Service, however, was mediocre. We were not offered any bread and our wait staff checked up on us infrequently (e.g. water was not refilled more than once, and it took quite a long time to get anyone's attention for the check), despite our table being located right next to the registers and staff area. Sunday night wasn't particularly crowded, so there's no excuse. I'm surprised that service was this slow and inattentive--you would think they would be extra well-staffed in preparation of Restaurant Week.All in all, definitely come for the food (they can cook a mean steak) and cocktails, but be mindful that the service is nothing to rave about.",15.729166666666666,0.2231006493506494
119,2018-07-28,5.0,"Boucherie is an amazing restaurant. I came here to celebrate my birthday and the ambiance was perfect for a nice intimate dinner. Our server, Sidy, was very knowledgeable about the different entrees. He recommended a salmon dish and a chicken dish and both were delicious. Let's just say I've already made a reservation for my next visit!",20.31428571428572,0.33333333333333337
120,2018-07-28,1.0,"Food is horrible.  If you're gonna pay these prices for steak then go to a real steakhouse.  Service is great, so I feel bad writing this.  But I'm sorry, the steak is horrible here.  You're paying for the ambience rather than quality.   If you're gonna pay this kinda money for steak, go to a real steakhouse.",20.31428571428572,-0.2857142857142857
121,2018-07-27,5.0,"Invited by the restaurant to give it a second try, so I am coming here with my Russian friend. Here is what we ordered:Wine: they have a very good selection of wine and we ordered two rounds of wines.The white wine was light and tasty, goes well with the appetizers and bread. When we are considering pairings for our meat, they allowed us to try two samples of red wines when we cannot decide on which ones to take. My friend and I ended up picking different red wines after tasting the samples. It seems like I like the lighter ones and she prefers the rich ones. We both love them a lot!Bread: good as usual. No complains.Mousse De Foie Gras：A very special combination of the savory and rich foie gras and the sweet and refreshing thing. It almost feels like it were two dishes when you try them with the bread, and the combination of both is just fantastic.Mussels: A good bland of flavors. It is lightly seasoned so you can taste the freshness of the ingredients.Medium Hanger steak: the sauce makes the steak juicer and my friend loves it! The sauce was not salty at all, but just rich. It really gave a nice touch to my steak.Medium rare Filet Deboef: I personally love this more than the hanger steak. The medium rare filet is still juicy, and when you combine it with the vegetables they supply it becomes less heavy, making me want to eat more and more nonstop. I rarely find the combining the green vegetables with the steaks and I do believe this is a very good pair. Highly recommended!Services: very attentive and efficient. We got our appetizers and wines within 15 minutes and we finished all our food in about 1 hour.A very good five star restaurant! Would love to come back :)",21.354545454545452,0.3145757020757021
122,2018-07-26,5.0,"What an amazing experience!!   Came in tonight with my wife and two daughters, 16 and 12.  Some of the best service we've ever had in a restaurant.    My. wine glass was never empty because someone was always around the corner to fill it up.  We had a server tonight, Aaron, who had his first day as a server.   Never would have guessed.  I would like the GM, Aaron, Stanley, the sommelier and the two ladies who greeted us when we arrived, for treating like we are guests in their home.   We will be back.",21.267500000000002,0.44749999999999995
123,2018-07-26,4.0,"Excellent meats, beautiful space, great service. Relaxed atmosphere, but quite pricey, so not an everyday or even every month option for me, but nice way to treat oneself and someone special.",21.267500000000002,0.567857142857143
124,2018-07-26,5.0,"Hell yeah.Ambiance makes you feel like you are in Aix, and you couldn't argue with someone is they declared it the best steakhouse going.Really fantastic, great service, and the bar is gorgeous.",21.267500000000002,0.7250000000000001
125,2018-07-25,5.0,"Literally the best wait staff in the entire world! They were so kind to us even though we had a fussy baby, the ambiance was so romantic, yet open, and we were just so happy. We didn't have to ask for anything!",22.5,0.43333333333333335
126,2018-07-25,4.0,Great place for a date. Food was very nice and the service was friendly and helpful.,22.5,0.6516666666666667
127,2018-07-24,5.0,"This is by far my favourite restaurant in New York City. I came in for dessert with 3 of my friends and had the best service ever. Tha hostess welcomed us with a smile, the server was great and while we were eating, the manager checked to see if the dessert was to our satisfaction. I recommend this place if you're looking for great food and great service. Will definitely be back again. Thank you for making our night extra special.",22.736666666666657,0.4293506493506493
128,2018-07-24,5.0,"Boucherie is probably one of my favorite places in the city, and I can't believe it took me this long to get to the West Village location! Honestly, not to put sister restaurants up against one another, but this location of Boucherie served a perfect dinner! From the food to the service, my friend and I had a great time!Our server Zeina went above and beyond with her service and it wasn't just for my party. I saw her floating around taking care of all her tables and she was giving them all the same level of attention which was incredible. We took a lot of her recommendations throughout the evening and all were just as she described. Not only was she super attentive but the manager of the restaurant also kept coming to check in with us and he would do the same to all the other parties. They really make sure everyone is comfortable and happy with their meal. The food was just as I predicted: amazing. At this point I've had most of the menu and I've haven't had a bad thing yet! The steaks are all cooked perfectly, the rack of lamb is delicious, and the desserts are epic. I usually skip dessert but I force myself when here. If you're a fan of French food, I highly recommend Boucherie West Village. A perfect meal in an amazing part of Manhattan.",22.736666666666657,0.3278869047619048
129,2018-07-24,5.0,"The ambiance and food are great at this West Village location of Boucherie.What made the experience even better is our wonderful waitress Cynthia.She was warm, useful and helped us with the wine and food selection.Her warm demeanor and knowledge of the manue were amazing.Bon appetite:)",22.736666666666657,0.6142857142857142
130,2018-07-24,5.0,"Boucherie is located on the bustling 7th Ave. As you approach, you'll see tons of outdoor seating to enjoy in the nice weather. Inside, you'll be greeted by a host and find an array of tables located in a beautifully decorated dining area. Something unique you'll also find is their skylight in the center of the ceiling. Coming into Boucherie on a lively Monday evening made it feel like it was already Thursday. After we were seated, we were presented with a cocktail/wine menu as well as some bread, butter and roasted red peppers. I opted to start with the Wildflower, which just has a hint of licorice (absinthe) taste. It was a nice balance. My boyfriend got the Bastille Sour and enjoyed it as well (we love drinks with egg white!). For appetizers we opted to try the Niçoise salad and the mussels. The mussels came in a white wine broth and were good, but a couple of the mussels weren't fully open. The salad encompassed seared tuna and a perfectly dressed arugula salad. I would definitely recommend this if you want something on the lighter end. We had a difficult time choosing our entrees since most of the steaks sounded fantastic. The waiter was able to assist with that. We ended ordering the Steak Frites (one of their most popular steak dishes) and the Filet de Boeuf. The Steak Frites is a bit of a heavier dish - it has an amazing peppercorn sauce and comes with fries. It was cooked well and was filling so we couldn't end up finishing it all (couldn't let it go to waste so we got it to go). The Filet de Boeuf is the one thing you DO NOT want to miss out on. It was one of the most tender filets I've ever had and it was topped with truffle butter nonetheless. If I came back for just one dish, it would be the Filet. We couldn't leave without dessert and our indecisiveness led us to order two - the Tartin and the Pistachio Bombe. These desserts are complete opposites. The Tartin is basically an apple tart which is extremely flaky accompanied by vanilla ice cream. The pistachio ball is essentially pistachio ice cream on top of a brownie, topped with dark chocolate syrup. If you want something decadent I would go with that. If you're looking for something on the lighter side, an apple tart is the way to go. Overall I had a great meal and amazing service. I'm still thinking about that Filet..",22.736666666666657,0.28675324675324676
131,2018-07-23,5.0,"This was such a great experience! French food, excellent service and what a great environment. We came here for the restaurant week and tried the pre-fix menu. It had a great variety  of food, giving a glimpse into what all this french restaurant has to offer.The portion sizes were ample and being a poor eater myself, I was full with just the salad. I had the chicken for main course and absolutely loved the dessert. We had the chocolate mousse and strawberry Sorbet. This is a place where I would come for date nights or for a celebration for sure! Its so worth the price.",22.852631578947367,0.33869047619047615
132,2018-07-23,5.0,This was my first but will not be my last time here. The service was amazing and the food incredible. My friend and I started with the tar tar and the raviolis. Both were delicious and a very good size. Both of our meats were cooked perfectly for dinner. I would highly recommend for dinner. The atmosphere was comfortable but classy. Can't wait to go back.,22.852631578947367,0.48363636363636364
133,2018-07-22,5.0,"The best way I can describe dinner at Boucherie is an out-of-body experience and even that, I'm confident, doesn't do it justice. First, if you're looking for a break from the traditional American influenced fine dining, that is typical of New York City, I'd say give this place a try. You won't be disappointed. It's not just another gimmicky restaurant that sports a French attitude, in name only, but it indeed serves up classic French cuisine with a modern take. We began with the mushroom ravioli and mussels as our hors-d'oeuvres. Transitioned to steak and salmon for the entrees and finished it off with creme brûlée for dessert. Everything was delicious, as we had hoped for and expected, but what made the experience even better is the customer service. From the time we were greeted by the maitre d' until the time we left the restaurant, there was a feeling of warmth we experienced the entire time. Our waiter, Sidy, was phenomenal. Funny, charming and knowledgeable about the entire menu, even offering suggestions we took and were not disappointed with. Other waiters and servers also checked on us, as they passed. There was not once ever a time we needed anything. One of the few restaurants in New York in which I've experienced great urgency from a restaurant's staff. We were also greeted by the manager-on-duty, Emil, who also wanted to make sure we were satisfied with the food. The food is more pricey than your average restaurant, but it won't break the bank, and the quality is unmatched, and experience is unparalleled. I think I found the restaurant I will take my parents to when they come to visit in the fall.",22.13018867924528,0.23826839826839824
134,2018-07-21,4.0,"French haven in the middle of NYC! The atmosphere and service of Boucherie was on point. Now, let's talk about the phenomenal food...we started off with their Escargot, which was prepared very well. It was plump and full of flavor, especially with its buttery herb sauce.For our main dishes, we ordered Pâtes aux fruits de mer (squid ink linguini), Faux-filet bercy (16oz dry-aged NY strip), and Magret de canard aux pêches et aux épices (duck breast in an orange & balsamic reduction). This was all so delicious and well prepared. The portion size was average, but the quality of ingredients made up for it.My favorite dish was definitely the faux-filet bercy which was prepared medium and had the perfect texture.We finished off dinner with crème brûlée and pistachio bombe glacee. It was so creamy and delicious!! I will definitely visit again!!",16.61891891891892,0.3261904761904762
135,2018-07-20,5.0,"As is the motto of Boucherie, the joie de vivre (joy of life) is best cultivated around a table with great friends and delicious food. Inside this modern yet classic French establishment is an upscale dining experience that provided me this kind of joy - one that I believe will prove quite memorable even as the hair grows grayer on my head and parts of my body become dysfunctionally limp. For the appetizer, I ordered the mousse de foie gras. It came with perfectly toasted pieces of french bread and a sweet onion jam compote. Simple. Heaven. The foie gras was a buttery, creamy delight that I spread luxuriously over the bread like a meaty cream cheese before devouring. I was already in my happy place.Next up, the entree - a filet de boeuf - a true star of the show. Each bite was a powerfully seductive romantic experience. It was as if I had never truly had a real steak ever before in my life. Juicy. So Juicy. Tender. So Tender. The meat had such a melt in your mouth quality to it that even my friend who primarily enjoys chicken above all meats, took a bite and found it delicious.Just when I thought I had experienced the best food of the evening, a trio of exquisitely prepared desserts - Profiteroles, Pistachio Bomb Glacee and Creme Brulee - sauntered onto the table and into my mouth. The pistachio bomb was a beautiful construction with soft pistachio ice cream perched atop a crispy brownie bottom. Then, with glitz and glam, chocolate syrup is poured on top table-side. The profiteroles were also phenomenal - light & airy puffs of deliciousness.  Shoutout to Sidy for his exceptional service throughout the night. This was a wonderful, unforgettable evening.",15.575000000000001,0.4595238095238095
136,2018-07-19,4.0,"Appetizers:Foie Gras - Buttery, creamy perfection. Hands down one of my favorite appetizers at either Boucherie location.Escargot - Served steaming hot and stays hot for a long while! The butter is herby and the escargot is plump and more plentiful than you'd first expect. Downside is that due to the plumpness of the escargot, the herbed butter flavor isn't as well incorporated.Entree:Tomahawk Steak with Bone Marrow - 40 oz that we split between 2 people. We can eat, so we pretty much polished this off on our own, but I can see this feeding 3 maybe 4 people depending on their appetites and what else they order. Some pieces were mostly fat or more well done than we'd prefer, but those are closer to the edge and definitely in the minority. The sauce was too salty for our tastes, so we used it sparingly. Instead, we recommend pairing your bites of steak with some of the bone marrow, which is incredibly buttery and melts in your mouth. Beware of letting this sit too long though, or it'll start to coagulate.Desserts:Pistachio Bombe Glacee - Great way to end the meal. You basically get to have warm cake and cool ice cream all in one. And you get to have chocolate and pistachio and vanilla flavors all in one. For some reason, we liked this dessert more at the Flatiron location, but it may have just been luck of the draw. The chocolate poured over the dessert there seemed to have been thicker and hardened better over the little dessert dome.Chocolate Mousse - Pretty standard and classic. Can't really go wrong.Drinks:Lillet Spritz - Bubbly and refreshing. Kind of how I wish frosé would make me feel, but always falls short of.Yamazaki 12-Year-Old Japanese Whisky - This is potent and an amazing drink to sip at throughout your meal. Every sip is a deep warmth you can feel all the way from your lips to the center of your chest.Some hiccups in service:When we first arrived, we stood around for quite awhile before anybody noticed we were there and came to seat us.We had ordered a ginger ale and had to speak to 3 different people before it was brought over.Otherwise, service was attentive and checked in on how we were doing.",11.104166666666666,0.2851608187134503
137,2018-07-18,5.0,"This place is easy to love the ambience, decor and space with a traditional classic brasserie style and open kitchens. There is also an extended outdoor seating with an awning, great for people watching or enjoying the sun. The jazz music in the background is a nice touch, not too noisy and can still have conversations. To start, the table gets bread and butter. The butter is really really good. I want to keep eating it. The bread is good also. Could be crispier, but that butter, just keep spreading it. Don't get stuffed on the bread as the entrees are surprisingly huge, especially considering it's French, which is usually much smaller.For the appetizer, we had the Escargots de Bourgogne. Mmm..delicious. It's soaked in a hot buttery sauce with garlic. Very hot when it first comes out. Super tasty. So good I dipped the bread in the remaining sauce.For the entrees, we had the Faux-Filet Bercy (NY strip) and the Filet de Porc Roti (pork tenderloin). The steak was quite tasty. It comes in pre-cut thick slices and with the bone along with some salad that goes well with the steak. The pork tenderloin comes in big chunks with some vegetables on the side - carrots, spinach and shallots. We had it cooked to medium, like a steak. The portions are quite big. Great for sharing and trying different dishes. We also got a side of ratatouille. This is really good. Goes well with the steaks.For dessert, we shared the Profiteroles. It is 3 separate cream puffs with ice cream between it and chocolate sauce. A must have. The ice cream is so good, especially on a hot day.Can't miss drinks with the meal. They have a booklet of wines/cocktails/beers to choose from. We had the Chardonnay 2016 Napa Valley and the Spritz cocktail (nicely presented).Thanks to the manager Zorica for having us dine here. This is a lovely location and close to the train. The hospitality was very welcoming. Staff were really nice and attentive.",14.0625,0.3611979166666666
138,2018-07-18,5.0,"Came for dinner on a Tuesday night with a reservation for 6:30 pm. As soon as we entered the restaurant we were seated immediately and even given the options on whether we wanted to sit outside, booth or regular table. The staff was overall friendly and very attentive. They were patient when we were ordering out food and took the time to recommend things of the menu as well as explain what the dishes were. To start my friend and I got cocktails-- I got the Franco Mexican war which was refreshing with the perfect amount of mezcal. We shared the escargots de bourgogne, this was a light appetizer and the buttery lemon sauce was great for dipping our freshly baked bread. We shared the côte de boeuf pour deux-- tomawk ribeye, this was delicious!!! The presentation of the food was great, you can see that it was cooked to order (medium rare). The meat was tender and had the right amount of seasoning that  did not overshadow the taste of the meat. This meal was perfect for two meat lovers. The creamed spinach was great too!  After such a great entree I did not know if I could fit dessert but my friend really wanted to try the crepes suzette. We shared the dessert and it was not too sweet which was perfect with the ice cream scoop. Overall, this is a great spot for a dinner date, to celebrate a special occasion or to treat yourself! The decor was elegant and the food is great. I will definitely be coming back!",14.0625,0.4525714285714286
139,2018-07-17,5.0,"Great service, great atmosphere, I gotta come back. Came here on the fly and was seated promptly. Water arrived in seconds. I require ice, no matter how cold the water is, and voila! Soon after, the was bread and an olive, onion, stuffed tomato plate. I was concerned about the olives contaminating the tomatoes, but they were great. Sidy the server was gracious and pleasant. He gave us suggestions as I'm not a foie gras fan. I saw mussels and missed the ravioli. We ordered both and they did not disappoint. The mussels arrive in a large bowl, they could have been my meal. The broth was flavorful and creamy. I had to stop myself. The ravioli was also really good. The mushrooms on top added a layer of texture that delights the palate. My dining buddy ordered the salmon which looked great. It sat in a bed of asparagus and I think a hollandaise sauce. I have been on a steak streak, so I ordered the steak frites au Louvre. It was very tender and the pepper sauce was just right. The French fries were not the best, but the crunch and soft inside made them palatable. Now I'm stuffed. However I haven't popped, so I ordered the lime sorbet. It was just what I needed. Three scoops of cool tart perfection. I could barely stand when I left. I think I'm gonna have a party there. I liked it that much.",21.744444444444447,0.38968253968253963
140,2018-07-16,5.0,"We had dinner here last night and it was so yummy!  It was me, my husband and 2 of my kids, 25 & 16 y.o.  The atmosphere was very fun.  Big open dining room and an upstairs that is much cozier.  We wound up upstairs, and could still see into the downstairs open dining room.  The food was so good.  They recommended we get the giant meat platter to share, which we did and that was amazing!  I dont think you can wrong here.   Great steak French steak house!",21.729166666666668,0.19499999999999998
141,2018-07-15,4.0,"I wanted to provide an update on my original review as the GM, Zorica, reached out upon reading my feedback and graciously offered we try another meal at this restaurant, so we did. And I'm so glad!My second visit to Boucherie saw significant improvement. We ordered the French onion soup alongside the arugula salad which were both super tasty. We also ordered another plate of the meat + cheese and this was also much better than the first go-around.The staff this time were also incredibly accommodating and attentive.Thank you Boucherie!",20.37777777777778,0.35416666666666663
142,2018-07-15,5.0,"Beautiful plating, flavorful food, lovely ambiance.Went for celebrating two of my high school friends' belated 21st.Waiter told us that because we're a big group, we should order the steak platter & share appetizers. But because some of us were vegetarian/vegan, 5 of the group shared the platter and the rest of us got individual entrees.I got the branzino, and it was the perfect combination of crispy skin and tender flesh. Edible flowers and herbs also made it so beautiful I couldn't bring myself to eat it... but I did anyway bc it smelled so good.The mussels were also great. I tried some of the bone marrow and it was flavorful, yet salty. I think they all enjoyed the steak, but wished that the waiter explained to ALL of them the sauces & parts of steak.Expensive, yes, but worth it.",20.37777777777778,0.496
143,2018-07-13,4.0,"The good: Great food. A huge, beautiful space. Ample people-watching.The bad: Slow service. They play the same ambient track over & over - not into it.",14.883333333333333,0.25000000000000006
144,2018-07-12,5.0,"Fantastique!! Finely priced menu, but you're worth it. Forget about Arby's, this place has the meats!  All of our food was top notch preparation, tender meat quality, and cooked to perfection.  After a few glasses of Cabernet, it felt like we were in France. Well, maybe that was the wine...the pix of the duck and filet say it all.  Service was excellent and we finished with a creme brûlée topped with fresh fruit. C'est bon!!",15.912121212121212,0.42673611111111115
145,2018-07-12,5.0,"My girlfriend and I had a wonderful dinner at Boucherie on Wednesday night. The restaurant was quite busy at 7:30pm, but with a reservation we were seated immediately. We sat on the lower balcony level overlooking the restaurant, allowing us to take in the ambience and decor, both of which were quite nice. Soaring floor to ceiling glass doors adorn the front wall of Boucherie, letting in plenty of light and a pleasant summer breeze. The bar is very impressive, with huge stained glass mirrors. We particularly liked the large mirror behind us with the engraved daily specials - it gave the menu a sense of tradition. Overall, the space is classy, well decorated, and romantic. It is quite loud however, good for a fun date but not quiet conversation. We started with a red wine and the Bastille Sour cocktail - surprisingly light with lemon but creamy from the egg white. Highly recommend this whiskey sour. For appetizers, we ordered the Escargots de Bourgogne and Raviolis aux Champignons. The escargot came nearly instantly, with the butter still sizzling. Really good, buttery and garlic flavor that we couldn't resist dipping our bread into after the escargot was done. Unfortunately, our other appetizer was neglected and arrived at the same time as our two entrees. The waiter came later to apologize for the mistake, which we appreciated. The mushroom ravioli was probably my favorite of the meal. It had a very rich truffle flavor with a creamy sauce and delicious mushrooms bits. For entrees, we had the Wednesday special: Sole a la Grenoblaise and the Faux-Filet Bercy (essentially NY strip steak). The sole was one of the best fish entrees I've had - buttery tenderness that paired nicely with the tangy acidity from the capers and the crunchy texture of the toasted bread pieces. The steak was perfectly cooked at medium rare, seared well with good seasoning, although the salad paired with it was a bit bland. Finally, we had the creme brûlée for dessert. It was actually quite a large portion so perfect to share. Good vanilla flavor and caramelization with strawberries and raspberries on top. Overall, we had a great experience at Boucherie. Service was very attentive, and they took accountability for any small mistakes. The food was fantastic - some of the best French food I've had in the city. The restaurant itself is beautiful, romantic, and lively. We really enjoyed our time here.",15.912121212121212,0.3065813492063492
146,2018-07-11,5.0,"Boucherie is like being transported to summers in France. I've been to the Boucherie on Park by Union Square as well, but this West Village location really holds my heart. The decor, open doors, patio seating, and all the natural light that comes from the clear doors and skylight above - all lend to levity, laughter, and happiness. And the Rosé they stock is perfect - dry, crisp, and served very cold.The food is a honestly a bonus. Some of my favorites:- Saint Jacques a la Provencal: perfectly seared scallops.- Mousse de foie gras: one of the best mousses I've had. Tasted even better when spread on the warm, buttery, airy toast points.- Steak Frites: you can really taste the quality of the meat, paired with a lovely pepper sauce. The fries are also crisp and very airy.We also had the Pistachio Bombe Glacee for dessert, which although it was hard to taste the pistachio flavor and was more textural, just tasted like an amazing ice cream sundae.The prices are definitely higher than what I'd normally spend on a weeknight dinner but you can taste the quality and Boucherie is a great choice for a special occasion or just a time to treat yo self.",17.566666666666666,0.3740299823633158
147,2018-07-09,5.0,"Pricey, but excellent food and service. The dry-aged porterhouse was mouthwatering. I would definitely recommend this restaurant looking to splurge",13.729166666666666,0.5
148,2018-07-05,4.0,Consistent. Great atmosphere and fun for groups or just casually walking in. One of my fave neighborhood spots,22.37272727272727,0.2125
149,2018-07-05,5.0,"Came here for French Restaurant Week, and the food and service was amazing. I got the soup of the day -tomato gazpacho, Hanger steak, and chocolate mousse. Everything tasted great and I definitely left satisfied for lunch.",22.37272727272727,0.38
150,2018-07-05,2.0,"Boucherie had a great ambiance and service. Overall food was fine; however, I almost swallowed a staple, which came from my salad.",22.37272727272727,0.4055555555555556
151,2018-07-04,5.0,"Great service, Very accommodating! Excellent management the food was delicious and very authentic Parisian style brassiere",22.665625000000002,0.74
